350,0,理工类,351,669,131186,130518
351,0,理工类,350,703,131889,131187
352,0,理工类,349,718,132607,131890
353,0,理工类,348,669,133276,132608
354,0,理工类,347,675,133951,133277
355,0,理工类,346,691,134642,133952
356,0,理工类,345,725,135367,134643
357,0,理工类,344,749,136116,135368
358,0,理工类,343,691,136807,136117
359,0,理工类,342,674,137481,136808
360,0,理工类,341,654,138135,137482
361,0,理工类,340,714,138849,138136
362,0,理工类,339,643,139492,138850
363,0,理工类,338,684,140176,139493
364,0,理工类,337,709,140885,140177
365,0,理工类,336,654,141539,140886
366,0,理工类,335,663,142202,141540
367,0,理工类,334,606,142808,142203
368,0,理工类,333,688,143496,142809
369,0,理工类,332,652,144148,143497
370,0,理工类,331,643,144791,144149
371,0,理工类,330,652,145443,144792
372,0,理工类,329,667,146110,145444
373,0,理工类,328,660,146770,146111
374,0,理工类,327,647,147417,146771
375,0,理工类,326,606,148023,147418
376,0,理工类,325,606,148629,148024
377,0,理工类,324,642,149271,148630
378,0,理工类,323,573,149844,149272
379,0,理工类,322,637,150481,149845
380,0,理工类,321,615,151096,150482
381,0,理工类,320,628,151724,151097
382,0,理工类,319,582,152306,151725
383,0,理工类,318,625,152931,152307
384,0,理工类,317,621,153552,152932
385,0,理工类,316,600,154152,153553
386,0,理工类,315,609,154761,154153
387,0,理工类,314,573,155334,154762
388,0,理工类,313,594,155928,155335
389,0,理工类,312,636,156564,155929
390,0,理工类,311,574,157138,156565
391,0,理工类,310,546,157684,157139
392,0,理工类,309,572,158256,157685
393,0,理工类,308,563,158819,158257
394,0,理工类,307,573,159392,158820
395,0,理工类,306,574,159966,159393
396,0,理工类,305,572,160538,159967
397,0,理工类,304,533,161071,160539
398,0,理工类,303,563,161634,161072
399,0,理工类,302,564,162198,161635
400,0,理工类,301,554,162752,162199
401,0,理工类,300,541,163293,162753
402,0,理工类,299,507,163800,163294
403,0,理工类,298,557,164357,163801
404,0,理工类,297,563,164920,164358
405,0,理工类,296,503,165423,164921
406,0,理工类,295,467,165890,165424
407,0,理工类,294,572,166462,165891
408,0,理工类,293,480,166942,166463
409,0,理工类,292,543,167485,166943
410,0,理工类,291,502,167987,167486
411,0,理工类,290,528,168515,167988
412,0,理工类,289,551,169066,168516
413,0,理工类,288,506,169572,169067
414,0,理工类,287,529,170101,169573
415,0,理工类,286,510,170611,170102
416,0,理工类,285,456,171067,170612
417,0,理工类,284,467,171534,171068
418,0,理工类,283,488,172022,171535
419,0,理工类,282,481,172503,172023
420,0,理工类,281,495,172998,172504
421,0,理工类,280,500,173498,172999
422,0,理工类,279,485,173983,173499
423,0,理工类,278,493,174476,173984
424,0,理工类,277,450,174926,174477
425,0,理工类,276,438,175364,174927
426,0,理工类,275,474,175838,175365
427,0,理工类,274,462,176300,175839
428,0,理工类,273,453,176753,176301
429,0,理工类,272,433,177186,176754
430,0,理工类,271,401,177587,177187
431,0,理工类,270,408,177995,177588
432,0,理工类,269,427,178422,177996
433,0,理工类,268,425,178847,178423
434,0,理工类,267,395,179242,178848
435,0,理工类,266,394,179636,179243
436,0,理工类,265,381,180017,179637
437,0,理工类,264,414,180431,180018
438,0,理工类,263,413,180844,180432
439,0,理工类,262,398,181242,180845
440,0,理工类,261,351,181593,181243
441,0,理工类,260,398,181991,181594
442,0,理工类,259,395,182386,181992
443,0,理工类,258,399,182785,182387
444,0,理工类,257,424,183209,182786
445,0,理工类,256,365,183574,183210
446,0,理工类,255,387,183961,183575
447,0,理工类,254,335,184296,183962
448,0,理工类,253,364,184660,184297
449,0,理工类,252,367,185027,184661
450,0,理工类,251,360,185387,185028
451,0,理工类,250,346,185733,185388
452,0,理工类,249,326,186059,185734
453,0,理工类,248,335,186394,186060
454,0,理工类,247,319,186713,186395
455,0,理工类,246,366,187079,186714
456,0,理工类,245,344,187423,187080
457,0,理工类,244,306,187729,187424
458,0,理工类,243,328,188057,187730
459,0,理工类,242,346,188403,188058
460,0,理工类,241,293,188696,188404
461,0,理工类,240,333,189029,188697
462,0,理工类,239,315,189344,189030
463,0,理工类,238,307,189651,189345
464,0,理工类,237,265,189916,189652
465,0,理工类,236,274,190190,189917
466,0,理工类,235,268,190458,190191
467,0,理工类,234,280,190738,190459
468,0,理工类,233,276,191014,190739
469,0,理工类,232,288,191302,191015
470,0,理工类,231,268,191570,191303
471,0,理工类,230,262,191832,191571
472,0,理工类,229,277,192109,191833
473,0,理工类,228,243,192352,192110
474,0,理工类,227,261,192613,192353
475,0,理工类,226,279,192892,192614
